OrderID,ItemType,SalesChannel,OrderPriority,City,State,Type,UnitsSold,UnitCost,UnitSellPrice,TotalRevenue,TotalCost,TotalProfit
801093709,Meat,Offline,M,Rasipuram,Tamil Nadu,Municipality,285,364.69,421.89,120238.65,103936.65,16302
903740775,Fruits,Offline,H,Ramnagar,Uttarakhand,Municipal board,5833,6.92,9.33,54421.89,40364.36,14057.53
794969689,Meat,Offline,L,Jammalamadugu,Andhra Pradesh,Nagar Panchayat,8052,364.69,421.89,3397058.28,2936483.88,460574.4
584204280,Clothes,Online,L,Nawanshahr,Punjab,Municipal Council,7884,35.84,109.28,861563.52,282562.56,579000.96
901180875,Cereal,Offline,H,Thoubal,Manipur,Municipal Council,8302,117.11,205.7,1707721.4,972247.22,735474.18
645948302,Snacks,Offline,L,Athni,Karnataka,Town Municipal Council,9312,97.44,152.58,1420824.96,907361.28,513463.68
138867890,Cereal,Online,L,Cherthala,Kerala,Municipality,2950,117.11,205.7,606815,345474.5,261340.5
670613467,Beverages,Offline,L,Sidhi,Madhya Pradesh,Municipality,8282,31.79,47.45,392980.9,263284.78,129696.12
452171361,Cosmetics,Offline,L,Farooqnagar,Telangana,Census town.,6409,263.33,437.2,2802014.8,1687681.97,1114332.83
464840400,Snacks,Online,H,Peddapuram,Andhra Pradesh,Municipality,5459,97.44,152.58,832934.22,531924.96,301009.26
410231912,Household,Online,M,Chirkunda,Jharkhand,Nagar Panchayat,5594,502.54,668.27,3738302.38,2811208.76,927093.62
960269725,Meat,Offline,H,Pachora,Maharashtra,Municipal Council,4006,364.69,421.89,1690091.34,1460948.14,229143.2
607190167,Beverages,Offline,L,Madhepura,Bihar,Municipality,9919,31.79,47.45,470656.55,315325.01,155331.54
613542068,Meat,Offline,H,Pithoragarh,Uttarakhand,Municipal board,9587,364.69,421.89,4044659.43,3496283.03,548376.4
962186753,Household,Offline,C,Tumsar,Maharashtra,Municipal Council,1297,502.54,668.27,866746.19,651794.38,214951.81
806298053,Beverages,Online,L,Phalodi,Rajasthan,Urban Agglomeration,366,31.79,47.45,17366.7,11635.14,5731.56
719362294,Personal Care,Online,L,Tiruttani,Tamil Nadu,Municipality,4144,56.67,81.73,338689.12,234840.48,103848.64
445178306,Baby Food,Online,H,Rampura Phul,Punjab,Urban Agglomeration,7008,159.42,255.28,1789002.24,1117215.36,671786.88
247857415,Cosmetics,Offline,C,Perinthalmanna,Kerala,Municipality,5372,263.33,437.2,2348638.4,1414608.76,934029.64
461823451,Vegetables,Offline,C,Padrauna,Uttar Pradesh,Municipal board,2677,90.93,154.06,412418.62,243419.61,168999.01
141812741,Office Supplies,Offline,C,Pipariya,Madhya Pradesh,Urban Agglomeration,4396,524.96,651.21,2862719.16,2307724.16,554995
212874114,Meat,Online,C,Dalli-Rajhara,Chhattisgarh,Municipality,3036,364.69,421.89,1280858.04,1107198.84,173659.2
320368897,Office Supplies,Offline,C,Punganur,Andhra Pradesh,Nagar Panchayat,3131,524.96,651.21,2038938.51,1643649.76,395288.75
179970920,Beverages,Online,C,Mattannur,Kerala,Municipality,6249,31.79,47.45,296515.05,198655.71,97859.34
927666509,Household,Online,H,Mathura,Uttar Pradesh,Municipality,5990,502.54,668.27,4002937.3,3010214.6,992722.7
169754493,Office Supplies,Online,L,Thakurdwara,Uttar Pradesh,Nagar Palika Parishad.,2982,524.96,651.21,1941908.22,1565430.72,376477.5
532846200,Personal Care,Offline,M,Nandivaram-Guduvancheri,Tamil Nadu,Town Panchayat,9886,56.67,81.73,807982.78,560239.62,247743.16
213865458,Snacks,Online,C,Mulbagal,Karnataka,Town Municipal Council,6397,97.44,152.58,976054.26,623323.68,352730.58
630048596,Office Supplies,Online,C,Manjlegaon,Maharashtra,Municipal Council,4236,524.96,651.21,2758525.56,2223730.56,534795
568944442,Clothes,Offline,H,Wankaner,Gujarat,Municipality,2158,35.84,109.28,235826.24,77342.72,158483.52
238414323,Baby Food,Online,L,Sillod,Maharashtra,Municipal Council,951,159.42,255.28,242771.28,151608.42,91162.86
816632068,Office Supplies,Online,L,Nidadavole,Andhra Pradesh,Municipality,8431,524.96,651.21,5490351.51,4425937.76,1064413.75
402084004,Baby Food,Online,C,Surapura,Karnataka,Town Municipal Council,4447,159.42,255.28,1135230.16,708940.74,426289.42
763568961,Snacks,Online,L,Rajagangapur,Odisha,Municipality,5879,97.44,152.58,897017.82,572849.76,324168.06
590198266,Snacks,Offline,L,Sheikhpura,Bihar,Municipality,1637,97.44,152.58,249773.46,159509.28,90264.18
441395747,Snacks,Online,L,Parlakhemundi,Odisha,Municipality,7665,97.44,152.58,1169525.7,746877.6,422648.1
496897733,Personal Care,Offline,H,Kalimpong,West Bengal,Municipality,1936,56.67,81.73,158229.28,109713.12,48516.16
106753051,Beverages,Online,C,Siruguppa,Karnataka,Town Panchayat,9455,31.79,47.45,448639.75,300574.45,148065.3
941323029,Fruits,Offline,L,Arvi,Maharashtra,Municipal Council,7258,6.92,9.33,67717.14,50225.36,17491.78
241281497,Vegetables,Offline,M,Limbdi,Gujarat,Municipality,9412,90.93,154.06,1450012.72,855833.16,594179.56
267614781,Meat,Offline,L,Barpeta,Assam,Municipal board,2016,364.69,421.89,850530.24,735215.04,115315.2
651621711,Cosmetics,Offline,M,Manglaur,Uttarakhand,Municipal board,8200,263.33,437.2,3585040,2159306,1425734
644913613,Personal Care,Online,M,Repalle,Andhra Pradesh,Municipality,3124,56.67,81.73,255324.52,177037.08,78287.44
469414317,Cereal,Offline,H,Mudhol,Karnataka,Town Municipal Council,8983,117.11,205.7,1847803.1,1051999.13,795803.97
867360150,Clothes,Online,L,Shujalpur,Madhya Pradesh,Municipality,9998,35.84,109.28,1092581.44,358328.32,734253.12
851299941,Clothes,Online,L,Mandvi,Gujarat,Municipality,7425,35.84,109.28,811404,266112,545292
854095017,Beverages,Offline,H,Thangadh,Gujarat,Municipality,4550,31.79,47.45,215897.5,144644.5,71253
478919208,Vegetables,Offline,C,Sironj,Madhya Pradesh,Municipality,1691,90.93,154.06,260515.46,153762.63,106752.83
749258840,Clothes,Offline,H,Nandura,Maharashtra,Municipal Council,1196,35.84,109.28,130698.88,42864.64,87834.24
958912742,Baby Food,Offline,H,Shoranur,Kerala,Municipality,2444,159.42,255.28,623904.32,389622.48,234281.84
921992242,Personal Care,Online,C,Nathdwara,Rajasthan,Municipality,6848,56.67,81.73,559687.04,388076.16,171610.88
522921168,Vegetables,Online,L,Periyakulam,Tamil Nadu,Municipality,2849,90.93,154.06,438916.94,259059.57,179857.37
166435849,Personal Care,Offline,C,Sultanganj,Bihar,Notified area,921,56.67,81.73,75273.33,52193.07,23080.26
327585113,Baby Food,Offline,L,Medak,Telangana,Nagar Panchayat,8569,159.42,255.28,2187494.32,1366069.98,821424.34
201730287,Clothes,Offline,M,Narayanpet,Telangana,Nagar Panchayat,5330,35.84,109.28,582462.4,191027.2,391435.2
854545199,Fruits,Offline,L,Raxaul Bazar,Bihar,Municipality,7769,6.92,9.33,72484.77,53761.48,18723.29
272016179,Personal Care,Online,M,Rajauri,Jammu and Kashmir,Notified area committee / Notified Area Council,4487,56.67,81.73,366722.51,254278.29,112444.22
110442054,Cereal,Offline,H,Pernampattu,Tamil Nadu,Town Panchayat,1113,117.11,205.7,228944.1,130343.43,98600.67
746434152,Household,Offline,C,Nainital,Uttarakhand,Nagar Palika Parishad,5308,502.54,668.27,3547177.16,2667482.32,879694.84
826916301,Vegetables,Online,L,Ramachandrapuram,Andhra Pradesh,Municipality,1764,90.93,154.06,271761.84,160400.52,111361.32
419124829,Beverages,Offline,H,Vaijapur,Maharashtra,Municipal Council,7206,31.79,47.45,341924.7,229078.74,112845.96
560608565,Office Supplies,Online,C,Nangal,Punjab,Municipal Council,5387,524.96,651.21,3508068.27,2827959.52,680108.75
109228837,Office Supplies,Offline,L,Sidlaghatta,Karnataka,Town Municipal Council,2095,524.96,651.21,1364284.95,1099791.2,264493.75
693159472,Clothes,Offline,C,Punch,Jammu and Kashmir,Municipal board,146,35.84,109.28,15954.88,5232.64,10722.24
860886800,Snacks,Offline,L,Pandhurna,Madhya Pradesh,Municipality,4390,97.44,152.58,669826.2,427761.6,242064.6
131209647,Fruits,Offline,C,Wadgaon Road,Maharashtra,Census town.,6705,6.92,9.33,62557.65,46398.6,16159.05
343239343,Office Supplies,Online,H,Talcher,Odisha,Municipality,1004,524.96,651.21,653814.84,527059.84,126755
706399714,Clothes,Online,H,Varkala,Kerala,Municipality,8228,35.84,109.28,899155.84,294891.52,604264.32
950427091,Office Supplies,Online,M,Pilani,Rajasthan,Urban Agglomeration,1352,524.96,651.21,880435.92,709745.92,170690
875370299,Snacks,Offline,H,Nowgong,Madhya Pradesh,Municipality,379,97.44,152.58,57827.82,36929.76,20898.06
801590669,Clothes,Online,C,Naila Janjgir,Chhattisgarh,Municipality,7347,35.84,109.28,802880.16,263316.48,539563.68
219762027,Personal Care,Offline,C,Mapusa,Goa,Municipal Council,1322,56.67,81.73,108047.06,74917.74,33129.32
940870702,Cereal,Offline,C,Vellakoil,Tamil Nadu,Municipality,3404,117.11,205.7,700202.8,398642.44,301560.36
346215522,Fruits,Online,M,Merta City,Rajasthan,Municipality,1721,6.92,9.33,16056.93,11909.32,4147.61
837407815,Clothes,Offline,C,Sivaganga,Tamil Nadu,Urban Agglomeration,6436,35.84,109.28,703326.08,230666.24,472659.84
386371409,Meat,Online,L,Mandideep,Madhya Pradesh,Municipality,4741,364.69,421.89,2000180.49,1728995.29,271185.2
185342633,Beverages,Offline,H,Sailu,Maharashtra,Municipal Council,5859,31.79,47.45,278009.55,186257.61,91751.94
596870315,Snacks,Offline,C,Vyara,Gujarat,Municipality,6045,97.44,152.58,922346.1,589024.8,333321.3
703815782,Meat,Online,C,Kovvur,Andhra Pradesh,Municipality,3585,364.69,421.89,1512475.65,1307413.65,205062
559352862,Personal Care,Online,C,Vadalur,Tamil Nadu,Town Panchayat,3797,56.67,81.73,310328.81,215175.99,95152.82
736967885,Cosmetics,Offline,C,Nawabganj,Uttar Pradesh,Nagar Palika Parishad,4029,263.33,437.2,1761478.8,1060956.57,700522.23
980459678,Clothes,Offline,C,Padra,Gujarat,Urban Agglomeration,8661,35.84,109.28,946474.08,310410.24,636063.84
653939568,Vegetables,Offline,C,Sainthia,West Bengal,Municipality,4105,90.93,154.06,632416.3,373267.65,259148.65
991831386,Cosmetics,Online,H,Siana,Uttar Pradesh,Municipal board,3803,263.33,437.2,1662671.6,1001443.99,661227.61
148871457,Cereal,Online,L,Shahpur,Karnataka,Town Municipal Council,3227,117.11,205.7,663793.9,377913.97,285879.93
850108611,Fruits,Online,H,Sojat,Rajasthan,Municipality,4884,6.92,9.33,45567.72,33797.28,11770.44
940904176,Office Supplies,Offline,M,Noorpur,Uttar Pradesh,Nagar Palika Parishad,3309,524.96,651.21,2154853.89,1737092.64,417761.25
136931979,Office Supplies,Offline,H,Paravoor,Kerala,Municipality,70,524.96,651.21,45584.7,36747.2,8837.5
474178349,Beverages,Offline,L,Murtijapur,Maharashtra,Municipal Council,8766,31.79,47.45,415946.7,278671.14,137275.56
458942115,Personal Care,Offline,L,Ramnagar,Bihar,Notified area,25,56.67,81.73,2043.25,1416.75,626.5
917834603,Beverages,Offline,C,Sundargarh,Odisha,Municipality,6510,31.79,47.45,308899.5,206952.9,101946.6
947779643,Personal Care,Offline,H,Taki,West Bengal,Municipality,7913,56.67,81.73,646729.49,448429.71,198299.78
166013562,Clothes,Online,L,Saundatti-Yellamma,Karnataka,Town Municipal Council,5957,35.84,109.28,650980.96,213498.88,437482.08
960085189,Beverages,Online,L,Pathanamthitta,Kerala,Municipality,9397,31.79,47.45,445887.65,298730.63,147157.02
837855851,Cosmetics,Offline,C,Wadi,Karnataka,Town Municipal Council,9020,263.33,437.2,3943544,2375236.6,1568307.4
977499377,Snacks,Offline,L,Rameshwaram,Tamil Nadu,Town Panchayat,2643,97.44,152.58,403268.94,257533.92,145735.02
377502095,Beverages,Online,L,Tasgaon,Maharashtra,Municipal Council,114,31.79,47.45,5409.3,3624.06,1785.24
806662833,Meat,Offline,H,Sikandra Rao,Uttar Pradesh,Municipal board,8313,364.69,421.89,3507171.57,3031667.97,475503.6
954092919,Vegetables,Online,H,Sihora,Madhya Pradesh,Municipality,6152,90.93,154.06,947777.12,559401.36,388375.76
479216182,Meat,Online,L,Tiruvethipuram,Tamil Nadu,Municipality,9572,364.69,421.89,4038331.08,3490812.68,547518.4
461768949,Personal Care,Online,H,Tiruvuru,Andhra Pradesh,Municipality,6548,56.67,81.73,535168.04,371075.16,164092.88
251800048,Meat,Online,C,Mehkar,Maharashtra,Municipal Council,2085,364.69,421.89,879640.65,760378.65,119262
619670808,Personal Care,Offline,L,Peringathur,Kerala,Census town,3217,56.67,81.73,262925.41,182307.39,80618.02
606055057,Household,Offline,H,Perambalur,Tamil Nadu,Town Panchayat,4014,502.54,668.27,2682435.78,2017195.56,665240.22
671939122,Baby Food,Online,L,Manvi,Karnataka,Town Municipal Council,573,159.42,255.28,146275.44,91347.66,54927.78
448621833,Cosmetics,Offline,M,Zunheboto,Nagaland,Town Committee / Town Area Committee,6025,263.33,437.2,2634130,1586563.25,1047566.75
987714517,Fruits,Online,M,Mahnar Bazar,Bihar,Municipality,5530,6.92,9.33,51594.9,38267.6,13327.3
711141002,Household,Online,H,Attingal,Kerala,Municipality,1280,502.54,668.27,855385.6,643251.2,212134.4
361137616,Office Supplies,Online,C,Shahbad,Haryana,Municipal Committee,7501,524.96,651.21,4884726.21,3937724.96,947001.25
750253188,Household,Offline,H,Puranpur,Uttar Pradesh,Municipal board,5446,502.54,668.27,3639398.42,2736832.84,902565.58
511349046,Office Supplies,Online,C,Nelamangala,Karnataka,Town Municipal Council,8401,524.96,651.21,5470815.21,4410188.96,1060626.25
147599017,Personal Care,Offline,L,Nakodar,Punjab,Municipal Council,6684,56.67,81.73,546283.32,378782.28,167501.04
682489430,Beverages,Online,H,Lunawada,Gujarat,Municipality,2644,31.79,47.45,125457.8,84052.76,41405.04
509819114,Vegetables,Offline,M,Murshidabad,West Bengal,Municipality,5660,90.93,154.06,871979.6,514663.8,357315.8
343699395,Office Supplies,Offline,M,Mahe,Puducherry,Municipality,7144,524.96,651.21,4652244.24,3750314.24,901930
968554103,Clothes,Offline,L,Lanka,Assam,Municipal board,5537,35.84,109.28,605083.36,198446.08,406637.28
989119565,Beverages,Online,M,Rudauli,Uttar Pradesh,Municipal board,1315,31.79,47.45,62396.75,41803.85,20592.9
880444610,Vegetables,Offline,M,Tuensang,Nagaland,Town Committee / Town Area Committee,1980,90.93,154.06,305038.8,180041.4,124997.4
737890565,Vegetables,Offline,L,Lakshmeshwar,Karnataka,Town Municipal Council,7071,90.93,154.06,1089358.26,642966.03,446392.23
727131259,Vegetables,Online,M,Zira,Punjab,Municipal Council,3153,90.93,154.06,485751.18,286702.29,199048.89
634153020,Office Supplies,Offline,L,Yawal,Maharashtra,Municipal Council,8826,524.96,651.21,5747579.46,4633296.96,1114282.5
315254676,Beverages,Online,H,Thana Bhawan,Uttar Pradesh,Nagar Panchayat.,9719,31.79,47.45,461166.55,308967.01,152199.54
147047555,Personal Care,Offline,M,Ramdurg,Karnataka,Urban Agglomeration,3494,56.67,81.73,285564.62,198004.98,87559.64
576455485,Household,Online,L,Pulgaon,Maharashtra,Municipal Council,4843,502.54,668.27,3236431.61,2433801.22,802630.39
770714795,Snacks,Offline,L,Sadasivpet,Telangana,Municipality,490,97.44,152.58,74764.2,47745.6,27018.6
867374312,Cosmetics,Offline,H,Nargund,Karnataka,Town Municipal Council,4189,263.33,437.2,1831430.8,1103089.37,728341.43
624295365,Fruits,Online,L,Neem-Ka-Thana,Rajasthan,Municipality,1727,6.92,9.33,16112.91,11950.84,4162.07
769651782,Clothes,Offline,M,Memari,West Bengal,Municipality,5921,35.84,109.28,647046.88,212208.64,434838.24
751929891,Vegetables,Online,C,Nilanga,Maharashtra,Municipal Council,1619,90.93,154.06,249423.14,147215.67,102207.47
989928519,Office Supplies,Online,H,Naharlagun,Arunachal Pradesh,Notified Town,702,524.96,651.21,457149.42,368521.92,88627.5
622758996,Meat,Offline,H,Pakaur,Jharkhand,Municipality,7081,364.69,421.89,2987403.09,2582369.89,405033.2
659845149,Baby Food,Online,H,Wai,Maharashtra,Municipal Council,1698,159.42,255.28,433465.44,270695.16,162770.28
830923306,Baby Food,Offline,H,Tarikere,Karnataka,Town Municipal Council,7526,159.42,255.28,1921237.28,1199794.92,721442.36
936042296,Beverages,Offline,L,Malavalli,Karnataka,Town Municipal Council,4571,31.79,47.45,216893.95,145312.09,71581.86
395563447,Household,Online,L,Raisen,Madhya Pradesh,Municipality,4869,502.54,668.27,3253806.63,2446867.26,806939.37
500160586,Meat,Offline,M,Lahar,Madhya Pradesh,Nagar Panchayat,7487,364.69,421.89,3158690.43,2730434.03,428256.4
360820043,Fruits,Online,L,Uravakonda,Andhra Pradesh,Census town,3524,6.92,9.33,32878.92,24386.08,8492.84
958840644,Snacks,Online,C,Savanur,Karnataka,Town Municipal Council,1109,97.44,152.58,169211.22,108060.96,61150.26
195833718,Baby Food,Online,M,Sirohi,Rajasthan,Municipality,404,159.42,255.28,103133.12,64405.68,38727.44
543723094,Personal Care,Offline,M,Udhampur,Jammu and Kashmir,Urban Agglomeration,8601,56.67,81.73,702959.73,487418.67,215541.06
494745099,Cosmetics,Offline,H,Umarga,Maharashtra,Municipal Council,4924,263.33,437.2,2152772.8,1296636.92,856135.88
411448562,Vegetables,Online,H,Pratapgarh,Rajasthan,Municipality,5628,90.93,154.06,867049.68,511754.04,355295.64
276694810,Personal Care,Offline,H,Lingsugur,Karnataka,Town Municipal Council,8998,56.67,81.73,735406.54,509916.66,225489.88
143657672,Office Supplies,Offline,M,Usilampatti,Tamil Nadu,Municipality,352,524.96,651.21,229225.92,184785.92,44440
585823476,Baby Food,Online,L,Palia Kalan,Uttar Pradesh,Municipal board,7040,159.42,255.28,1797171.2,1122316.8,674854.4
446991050,Clothes,Online,C,Wokha,Nagaland,Town Committee / Town Area Committee.,3440,35.84,109.28,375923.2,123289.6,252633.6
891271722,Clothes,Offline,M,Rajpipla,Gujarat,Municipality,5963,35.84,109.28,651636.64,213713.92,437922.72
453089320,Cosmetics,Online,C,Vijayapura,Karnataka,Town Municipal Council,8053,263.33,437.2,3520771.6,2120596.49,1400175.11
887180173,Baby Food,Offline,L,Rawatbhata,Rajasthan,Municipality,5183,159.42,255.28,1323116.24,826273.86,496842.38
418593108,Cosmetics,Online,L,Sangaria,Rajasthan,Municipality,9858,263.33,437.2,4309917.6,2595907.14,1714010.46
492689454,Personal Care,Online,M,Paithan,Maharashtra,Municipal Council,6613,56.67,81.73,540480.49,374758.71,165721.78
825143039,Cosmetics,Online,M,Rahuri,Maharashtra,Municipal Council,7017,263.33,437.2,3067832.4,1847786.61,1220045.79
751940190,Vegetables,Online,L,Patti,Punjab,Municipal Council,4667,90.93,154.06,718998.02,424370.31,294627.71
579379737,Baby Food,Offline,H,Zaidpur,Uttar Pradesh,Nagar Panchayat,194,159.42,255.28,49524.32,30927.48,18596.84
234073007,Meat,Online,C,Lalsot,Rajasthan,Municipality,6259,364.69,421.89,2640609.51,2282594.71,358014.8
612943828,Meat,Online,C,Maihar,Madhya Pradesh,Municipality,2554,364.69,421.89,1077507.06,931418.26,146088.8
433228528,Fruits,Online,C,Vedaranyam,Tamil Nadu,Municipality,804,6.92,9.33,7501.32,5563.68,1937.64
282475936,Fruits,Online,L,Nawapur,Maharashtra,Municipal Council,9762,6.92,9.33,91079.46,67553.04,23526.42
368547379,Meat,Online,M,Solan,Himachal Pradesh,Municipal Council,214,364.69,421.89,90284.46,78043.66,12240.8
969616687,Meat,Offline,H,Vapi,Gujarat,Industrial Notified Area,9980,364.69,421.89,4210462.2,3639606.2,570856
184170186,Baby Food,Online,L,Sanawad,Madhya Pradesh,Municipality,8906,159.42,255.28,2273523.68,1419794.52,853729.16
681006705,Fruits,Online,C,Warisaliganj,Bihar,Nagar Panchayat.,3872,6.92,9.33,36125.76,26794.24,9331.52
249237573,Baby Food,Online,L,Revelganj,Bihar,Municipality,3791,159.42,255.28,967766.48,604361.22,363405.26
348286616,Vegetables,Offline,H,Sabalgarh,Madhya Pradesh,Urban Agglomeration,4604,90.93,154.06,709292.24,418641.72,290650.52
257890164,Clothes,Offline,L,Tuljapur,Maharashtra,Municipal Council,4285,35.84,109.28,468264.8,153574.4,314690.4
228097045,Cosmetics,Online,H,Simdega,Jharkhand,Notified area,7839,263.33,437.2,3427210.8,2064243.87,1362966.93
129268586,Cereal,Online,C,Musabani,Jharkhand,Census town,2302,117.11,205.7,473521.4,269587.22,203934.18
802078616,Cosmetics,Online,M,Kodungallur,Kerala,Municipality,1741,263.33,437.2,761165.2,458457.53,302707.67
907513463,Clothes,Offline,C,Phulabani,Odisha,Notified area committee / Notified Area Council,2256,35.84,109.28,246535.68,80855.04,165680.64
976871955,Vegetables,Online,L,Umreth,Gujarat,Municipality,6975,90.93,154.06,1074568.5,634236.75,440331.75
261765420,Cereal,Offline,C,Narsipatnam,Andhra Pradesh,Census town,1060,117.11,205.7,218042,124136.6,93905.4
784117686,Vegetables,Offline,L,Nautanwa,Uttar Pradesh,Nagar Palika Parishad,6703,90.93,154.06,1032664.18,609503.79,423160.39
586165082,Cosmetics,Offline,M,Rajgir,Bihar,Notified area,8128,263.33,437.2,3553561.6,2140346.24,1413215.36
480456435,Snacks,Online,C,Yellandu,Telangana,Municipality,6591,97.44,152.58,1005654.78,642227.04,363427.74
899853074,Cereal,Online,L,Sathyamangalam,Tamil Nadu,Municipality,5376,117.11,205.7,1105843.2,629583.36,476259.84
547528827,Baby Food,Offline,L,Pilibanga,Rajasthan,Municipality,4802,159.42,255.28,1225854.56,765534.84,460319.72
446970021,Vegetables,Online,L,Morshi,Maharashtra,Municipal Council,7217,90.93,154.06,1111851.02,656241.81,455609.21
791975486,Beverages,Offline,H,Pehowa,Haryana,Municipal Committee,2001,31.79,47.45,94947.45,63611.79,31335.66
496656548,Vegetables,Offline,M,Sonepur,Bihar,Notified area,564,90.93,154.06,86889.84,51284.52,35605.32
345437037,Vegetables,Offline,C,Pappinisseri,Kerala,Census town,1351,90.93,154.06,208135.06,122846.43,85288.63
743053281,Vegetables,Offline,H,Zamania,Uttar Pradesh,Nagar Panchayat,4833,90.93,154.06,744571.98,439464.69,305107.29
364554107,Snacks,Offline,L,Mihijam,Jharkhand,Notified area,8516,97.44,152.58,1299371.28,829799.04,469572.24
205300843,Cosmetics,Online,H,Purna,Maharashtra,Municipal Council,1937,263.33,437.2,846856.4,510070.21,336786.19
430967319,Household,Online,M,Puliyankudi,Tamil Nadu,Municipality,1661,502.54,668.27,1109996.47,834718.94,275277.53
827539861,Meat,Offline,H,"Shikarpur, Bulandshahr",Uttar Pradesh,Municipal board,6289,364.69,421.89,2653266.21,2293535.41,359730.8
351317298,Snacks,Offline,H,Umaria,Madhya Pradesh,Municipality,1450,97.44,152.58,221241,141288,79953
278910958,Household,Offline,C,Porsa,Madhya Pradesh,Municipality,4805,502.54,668.27,3211037.35,2414704.7,796332.65
157244670,Cosmetics,Offline,C,Naugawan Sadat,Uttar Pradesh,Nagar Panchayat,1047,263.33,437.2,457748.4,275706.51,182041.89
953554761,Beverages,Online,L,Fatehpur Sikri,Uttar Pradesh,Municipal board.,6899,31.79,47.45,327357.55,219319.21,108038.34
105390059,Cereal,Online,L,Manuguru,Telangana,Census town,6115,117.11,205.7,1257855.5,716127.65,541727.85
970611894,Cosmetics,Offline,L,Udaipur,Tripura,Municipal Council,4483,263.33,437.2,1959967.6,1180508.39,779459.21
677394092,Baby Food,Offline,M,Pipar City,Rajasthan,Municipality,4820,159.42,255.28,1230449.6,768404.4,462045.2
474222981,Baby Food,Online,L,Pattamundai,Odisha,Notified area committee / Notified Area Council,1973,159.42,255.28,503667.44,314535.66,189131.78
779897391,Snacks,Online,L,Nanjikottai,Tamil Nadu,Census town,7824,97.44,152.58,1193785.92,762370.56,431415.36
733528649,Snacks,Offline,L,Taranagar,Rajasthan,Municipality,6283,97.44,152.58,958660.14,612215.52,346444.62
444540584,Office Supplies,Online,H,Yerraguntla,Andhra Pradesh,Census town,8292,524.96,651.21,5399833.32,4352968.32,1046865
542669522,Clothes,Online,H,Satana,Maharashtra,Municipal Council,6826,35.84,109.28,745945.28,244643.84,501301.44
827964293,Fruits,Offline,L,Sherghati,Bihar,Notified area,1888,6.92,9.33,17615.04,13064.96,4550.08
720786225,Snacks,Offline,M,Sankeshwara,Karnataka,Town Municipal Council,5516,97.44,152.58,841631.28,537479.04,304152.24
611809146,Household,Offline,H,Madikeri,Karnataka,Town Municipal Council,6777,502.54,668.27,4528865.79,3405713.58,1123152.21
512019383,Personal Care,Online,M,Thuraiyur,Tamil Nadu,Municipality,6769,56.67,81.73,553230.37,383599.23,169631.14
502715766,Personal Care,Online,C,Sanand,Gujarat,Municipality,3621,56.67,81.73,295944.33,205202.07,90742.26
285509622,Office Supplies,Offline,M,Rajula,Gujarat,Municipality,7497,524.96,651.21,4882121.37,3935625.12,946496.25
532324779,Beverages,Offline,L,Kyathampalle,Telangana,Census town,5586,31.79,47.45,265055.7,177578.94,87476.76
635397565,Personal Care,Offline,H,"Shahabad, Rampur",Uttar Pradesh,Nagar Panchayat,7114,56.67,81.73,581427.22,403150.38,178276.84
957276809,Cereal,Offline,M,Tilda Newra,Chhattisgarh,Municipality,8335,117.11,205.7,1714509.5,976111.85,738397.65
580823838,Snacks,Online,L,Narsinghgarh,Madhya Pradesh,Municipality,7536,97.44,152.58,1149842.88,734307.84,415535.04
459212481,Office Supplies,Offline,H,Chittur-Thathamangalam,Kerala,Municipality,33,524.96,651.21,21489.93,17323.68,4166.25
265929067,Baby Food,Online,L,Malaj Khand,Madhya Pradesh,Municipality,3175,159.42,255.28,810514,506158.5,304355.5
644772422,Beverages,Online,H,Sarangpur,Madhya Pradesh,Municipality,1343,31.79,47.45,63725.35,42693.97,21031.38
959853875,Vegetables,Offline,C,Robertsganj,Uttar Pradesh,Municipal board,947,90.93,154.06,145894.82,86110.71,59784.11
645597255,Vegetables,Online,C,Sirkali,Tamil Nadu,Municipality,5429,90.93,154.06,836391.74,493658.97,342732.77
556738889,Baby Food,Offline,C,Radhanpur,Gujarat,Municipality,264,159.42,255.28,67393.92,42086.88,25307.04
718327605,Vegetables,Online,M,Tiruchendur,Tamil Nadu,Town Panchayat,7956,90.93,154.06,1225701.36,723439.08,502262.28
775724732,Baby Food,Offline,L,Utraula,Uttar Pradesh,Nagar Palika Parishad.,3041,159.42,255.28,776306.48,484796.22,291510.26
444604098,Baby Food,Offline,H,Patratu,Jharkhand,Census town,7088,159.42,255.28,1809424.64,1129968.96,679455.68
860952031,Beverages,Online,C,"Vijainagar, Ajmer",Rajasthan,Municipality,3693,31.79,47.45,175232.85,117400.47,57832.38
531067359,Meat,Offline,C,Periyasemur,Tamil Nadu,Town Panchayat,3488,364.69,421.89,1471552.32,1272038.72,199513.6
281561410,Cosmetics,Offline,M,Pathri,Maharashtra,Municipal Council,9133,263.33,437.2,3992947.6,2404992.89,1587954.71
109358012,Personal Care,Offline,L,Sadabad,Uttar Pradesh,Nagar Panchayat,321,56.67,81.73,26235.33,18191.07,8044.26
531693494,Beverages,Online,L,Talikota,Karnataka,Town Municipal Council,8775,31.79,47.45,416373.75,278957.25,137416.5
336116683,Clothes,Offline,C,Sinnar,Maharashtra,Municipal Council,3251,35.84,109.28,355269.28,116515.84,238753.44
630488908,Cereal,Offline,M,Mungeli,Chhattisgarh,Urban Agglomeration,4534,117.11,205.7,932643.8,530976.74,401667.06
